,Time,Liquid Pressure [Pa] ,Liquid Saturation ,Temperature [C] ,Total Tracer_river [M] ,qlx [m/h] ,qly [m/h] ,qlz [m/h] ,northing,easting,elevation,cell_id
4,8645.0,135105.8,1.0,16.94121,0.0006721849,-0.0905299,-0.0537043,0.004580025,116190.0,594160.0,101.945,528468.0
5,8646.0,135132.2,1.0,16.9381,0.0008254452,-0.09611331,-0.05706009,0.00480194,116190.0,594160.0,101.945,528468.0
6,8647.0,135157.2,1.0,16.93493,0.0009944402,-0.0946516,-0.05618943,0.004681624,116190.0,594160.0,101.945,528468.0
7,8648.0,135172.3,1.0,16.93189,0.001170033,-0.08536671,-0.05066648,0.004231749,116190.0,594160.0,101.945,528468.0
8,8649.0,135174.6,1.0,16.92924,0.001332289,-0.06981763,-0.04138619,0.003501297,116190.0,594160.0,101.945,528468.0
9,8650.0,135311.3,1.0,16.92825,0.00137731,-0.02548684,-0.01556523,0.002336155,116190.0,594160.0,101.945,528468.0
10,8651.0,135160.0,1.0,16.92635,0.001506468,-0.05051074,-0.02975348,0.00210164,116190.0,594160.0,101.945,528468.0
11,8652.0,135116.2,1.0,16.92573,0.001543182,-0.01562688,-0.008969002,0.0008404013,116190.0,594160.0,101.945,528468.0
0,8641.0,126595.7,1.0,15.12466,0.02874826,0.004281548,-0.002026228,-0.005028087,116070.0,594290.0,102.8,529762.0
1,8642.0,126620.0,1.0,15.12714,0.02863796,0.003234925,-0.003346265,-0.005190187,116070.0,594290.0,102.8,529762.0
2,8643.0,126654.6,1.0,15.12874,0.02858962,0.00212006,-0.004607622,-0.005334925,116070.0,594290.0,102.8,529762.0
3,8644.0,126694.1,1.0,15.12969,0.02858657,0.001344908,-0.005668424,-0.005479952,116070.0,594290.0,102.8,529762.0
4,8645.0,126727.2,1.0,15.1303,0.02860856,0.0009559309,-0.006337904,-0.005585433,116070.0,594290.0,102.8,529762.0
5,8646.0,126754.2,1.0,15.13074,0.02864286,0.0007110855,-0.006519776,-0.005592442,116070.0,594290.0,102.8,529762.0
6,8647.0,126777.0,1.0,15.13144,0.02865897,0.001008999,-0.006033237,-0.005512512,116070.0,594290.0,102.8,529762.0
7,8648.0,126785.7,1.0,15.13275,0.02863251,0.001742656,-0.005013331,-0.005361221,116070.0,594290.0,102.8,529762.0
8,8649.0,126778.5,1.0,15.13503,0.02853949,0.002945907,-0.003553145,-0.00517838,116070.0,594290.0,102.8,529762.0
9,8650.0,126926.1,1.0,15.13679,0.02845664,0.001512411,-0.000511695,-0.004055065,116070.0,594290.0,102.8,529762.0
10,8651.0,126716.7,1.0,15.14268,0.02813219,0.008429077,-0.0009092154,-0.005325191,116070.0,594290.0,102.8,529762.0
11,8652.0,126650.3,1.0,15.15004,0.02772448,0.01136805,0.001160534,-0.005167339,116070.0,594290.0,102.8,529762.0
0,8641.0,174893.6,1.0,11.8558,0.9726067,-0.04649957,-0.002290163,-0.001461789,116220.0,594380.0,97.931,610194.0
1,8642.0,175105.2,1.0,11.85877,0.9732222,-0.06356249,-0.002156006,-0.001990605,116220.0,594380.0,97.931,610194.0
2,8643.0,175284.1,1.0,11.86233,0.9739116,-0.07312228,-0.002062837,-0.002306992,116220.0,594380.0,97.931,610194.0
3,8644.0,175440.6,1.0,11.86619,0.9746184,-0.07999558,-0.002097546,-0.002538724,116220.0,594380.0,97.931,610194.0
4,8645.0,175536.3,1.0,11.87009,0.9752949,-0.08093925,-0.002389004,-0.002607033,116220.0,594380.0,97.931,610194.0
5,8646.0,175567.2,1.0,11.87383,0.975907,-0.07733895,-0.002807923,-0.002542142,116220.0,594380.0,97.931,610194.0
6,8647.0,175511.9,1.0,11.87712,0.9764275,-0.0667705,-0.00354561,-0.002268175,116220.0,594380.0,97.931,610194.0
7,8648.0,175390.2,1.0,11.87976,0.9768347,-0.05402284,-0.004095419,-0.001912448,116220.0,594380.0,97.931,610194.0
8,8649.0,175193.3,1.0,11.88161,0.9771199,-0.0361546,-0.004484962,-0.001399411,116220.0,594380.0,97.931,610194.0
9,8650.0,175055.2,1.0,11.88251,0.9772692,-0.021201,-0.003466752,-0.0008628336,116220.0,594380.0,97.931,610194.0
10,8651.0,174774.0,1.0,11.88269,0.9773213,-0.00363347,-0.004966112,-0.000414032,116220.0,594380.0,97.931,610194.0
11,8652.0,174502.8,1.0,11.8822,0.9772445,0.01234592,-0.005102099,7.307155e-05,116220.0,594380.0,97.931,610194.0
0,8641.0,146309.1,1.0,13.69913,0.06329833,-0.002836391,-0.01214066,0.001243251,116150.0,594260.0,100.8,570595.0
1,8642.0,146360.3,1.0,13.69673,0.06350674,-0.00504223,-0.01426118,0.001370263,116150.0,594260.0,100.8,570595.0
2,8643.0,146420.2,1.0,13.69368,0.06379877,-0.006601726,-0.01703116,0.001499727,116150.0,594260.0,100.8,570595.0
3,8644.0,146482.5,1.0,13.69013,0.06416579,-0.007537398,-0.01984866,0.001624006,116150.0,594260.0,100.8,570595.0
4,8645.0,146531.6,1.0,13.68626,0.06460941,-0.007279346,-0.02284516,0.001738611,116150.0,594260.0,100.8,570595.0
5,8646.0,146563.4,1.0,13.68213,0.06514136,-0.00652218,-0.02474348,0.001807462,116150.0,594260.0,100.8,570595.0
6,8647.0,146577.9,1.0,13.67774,0.06575136,-0.004548183,-0.0257905,0.001823318,116150.0,594260.0,100.8,570595.0
7,8648.0,146567.3,1.0,13.67312,0.06643449,-0.002035155,-0.02553777,0.001795631,116150.0,594260.0,100.8,570595.0
8,8649.0,146532.0,1.0,13.66852,0.06714359,0.001112868,-0.02423159,0.001716818,116150.0,594260.0,100.8,570595.0
9,8650.0,146601.9,1.0,13.66568,0.06754254,-0.0005315701,-0.01373428,0.001384047,116150.0,594260.0,100.8,570595.0
10,8651.0,146434.9,1.0,13.66117,0.06828411,0.009956157,-0.02420476,0.001620847,116150.0,594260.0,100.8,570595.0
11,8652.0,146336.7,1.0,13.65706,0.0689619,0.01393249,-0.02206694,0.001513993,116150.0,594260.0,100.8,570595.0
0,8641.0,183325.9,1.0,12.70055,0.006071406,-2.093002e-05,2.698735e-06,2.008978e-06,116280.0,594390.0,97.091,609561.0
1,8642.0,183601.1,1.0,12.7006,0.006072021,-2.785715e-05,3.524243e-06,2.587305e-06,116280.0,594390.0,97.091,609561.0
2,8643.0,183817.7,1.0,12.70065,0.006072646,-3.087891e-05,3.926964e-06,2.776051e-06,116280.0,594390.0,97.091,609561.0
3,8644.0,184001.5,1.0,12.7007,0.006073276,-3.301343e-05,4.284182e-06,2.891413e-06,116280.0,594390.0,97.091,609561.0
4,8645.0,184106.1,1.0,12.70075,0.006073907,-3.249981e-05,4.235708e-06,2.767306e-06,116280.0,594390.0,97.091,609561.0
5,8646.0,184131.7,1.0,12.7008,0.006074534,-3.003857e-05,3.844267e-06,2.463854e-06,116280.0,594390.0,97.091,609561.0
6,8647.0,184049.3,1.0,12.70084,0.006075152,-2.492427e-05,3.010629e-06,1.893637e-06,116280.0,594390.0,97.091,609561.0
7,8648.0,183889.6,1.0,12.70088,0.006075756,-1.934862e-05,2.07794e-06,1.32415e-06,116280.0,594390.0,97.091,609561.0
8,8649.0,183635.8,1.0,12.70092,0.006076342,-1.139404e-05,7.716239e-07,5.294996e-07,116280.0,594390.0,97.091,609561.0
9,8650.0,183426.3,1.0,12.70096,0.006076914,-6.539718e-06,2.509853e-07,2.10788e-07,116280.0,594390.0,97.091,609561.0
10,8651.0,183101.5,1.0,12.701,0.006078363,1.397792e-06,-1.214548e-06,-5.699918e-07,116280.0,594390.0,97.091,609561.0
11,8652.0,182771.7,1.0,12.70103,0.00608042,7.518233e-06,-2.142037e-06,-1.072585e-06,116280.0,594390.0,97.091,609561.0
0,8641.0,185175.2,1.0,16.97301,2.410342e-09,-3.329973e-06,-5.629984e-06,2.561439e-07,116430.0,594150.0,96.831,652948.0
1,8642.0,185192.9,1.0,16.97299,2.411087e-09,-4.809899e-06,-5.934824e-06,2.582722e-07,116430.0,594150.0,96.831,652948.0
2,8643.0,185216.4,1.0,16.97297,2.411829e-09,-5.966069e-06,-6.156049e-06,2.633727e-07,116430.0,594150.0,96.831,652948.0
3,8644.0,185246.1,1.0,16.97295,2.412571e-09,-6.883441e-06,-6.301613e-06,2.651196e-07,116430.0,594150.0,96.831,652948.0
4,8645.0,185272.2,1.0,16.97293,2.413311e-09,-7.510812e-06,-6.348963e-06,2.628749e-07,116430.0,594150.0,96.831,652948.0
5,8646.0,185296.0,1.0,16.97291,2.414052e-09,-7.710196e-06,-6.350684e-06,2.622938e-07,116430.0,594150.0,96.831,652948.0
6,8647.0,185318.1,1.0,16.97289,2.414792e-09,-7.464409e-06,-6.275225e-06,2.586794e-07,116430.0,594150.0,96.831,652948.0
7,8648.0,185333.4,1.0,16.97287,2.415534e-09,-6.704697e-06,-6.086003e-06,2.526242e-07,116430.0,594150.0,96.831,652948.0
8,8649.0,185338.8,1.0,16.97285,2.416277e-09,-5.411302e-06,-5.77765e-06,2.403821e-07,116430.0,594150.0,96.831,652948.0
9,8650.0,185408.2,1.0,16.97283,2.417031e-09,-1.431755e-06,-1.30089e-07,3.127165e-08,116430.0,594150.0,96.831,652948.0
10,8651.0,185326.1,1.0,16.97281,2.41778e-09,-2.523625e-06,-4.843436e-06,1.885473e-07,116430.0,594150.0,96.831,652948.0
11,8652.0,185297.1,1.0,16.97279,2.418528e-09,-1.911642e-07,-4.480989e-06,1.72147e-07,116430.0,594150.0,96.831,652948.0
0,8641.0,146222.6,1.0,16.62144,0.001513157,0.0007287824,-0.00906731,-9.190047e-05,116090.0,594240.0,100.8,570727.0
1,8642.0,146245.7,1.0,16.62145,0.001514423,0.0003444467,-0.01071277,-0.0001415268,116090.0,594240.0,100.8,570727.0
2,8643.0,146278.2,1.0,16.62143,0.001517226,-7.295663e-05,-0.01219635,-0.0001920862,116090.0,594240.0,100.8,570727.0
3,8644.0,146316.9,1.0,16.62137,0.00152137,-0.0003841035,-0.01357714,-0.0002350531,116090.0,594240.0,100.8,570727.0
4,8645.0,146349.9,1.0,16.62131,0.001526715,-0.0005610742,-0.01457134,-0.0002644146,116090.0,594240.0,100.8,570727.0
5,8646.0,146376.0,1.0,16.62124,0.001533213,-0.0006593427,-0.01477766,-0.0002745061,116090.0,594240.0,100.8,570727.0
6,8647.0,146398.6,1.0,16.62116,0.001540143,-0.0005664772,-0.01416453,-0.0002607903,116090.0,594240.0,100.8,570727.0
7,8648.0,146407.8,1.0,16.6211,0.001546898,-0.0003011837,-0.01292427,-0.0002238271,116090.0,594240.0,100.8,570727.0
8,8649.0,146402.9,1.0,16.62107,0.001552663,0.0001943678,-0.01128888,-0.0001646866,116090.0,594240.0,100.8,570727.0
9,8650.0,146529.9,1.0,16.62095,0.001555758,-0.0004054005,-0.004221185,-7.329983e-06,116090.0,594240.0,100.8,570727.0
10,8651.0,146364.0,1.0,16.62109,0.001557945,0.0022037,-0.01096494,-3.311298e-05,116090.0,594240.0,100.8,570727.0
11,8652.0,146307.7,1.0,16.62121,0.001559937,0.00320966,-0.009340293,6.675667e-05,116090.0,594240.0,100.8,570727.0
0,8641.0,139558.7,1.0,16.7814,0.0001788245,0.002405064,-0.00450726,7.120714e-05,116080.0,594180.0,101.48,571884.0
1,8642.0,139572.5,1.0,16.7814,0.0001788697,-0.0002194299,-0.004526636,8.585567e-05,116080.0,594180.0,101.48,571884.0
2,8643.0,139595.2,1.0,16.7814,0.0001789728,-0.003047816,-0.004550558,0.0001019126,116080.0,594180.0,101.48,571884.0
3,8644.0,139625.6,1.0,16.7814,0.0001791048,-0.005382742,-0.004771863,0.0001102747,116080.0,594180.0,101.48,571884.0
4,8645.0,139652.9,1.0,16.7814,0.0001793587,-0.007001006,-0.005057859,0.0001117164,116080.0,594180.0,101.48,571884.0
5,8646.0,139676.5,1.0,16.7814,0.0001796208,-0.007768423,-0.005072771,0.0001152615,116080.0,594180.0,101.48,571884.0
6,8647.0,139701.2,1.0,16.78141,0.0001798582,-0.007383436,-0.004984804,0.00010288,116080.0,594180.0,101.48,571884.0
7,8648.0,139716.6,1.0,16.78141,0.000180118,-0.005760987,-0.004991211,9.354059e-05,116080.0,594180.0,101.48,571884.0
8,8649.0,139722.8,1.0,16.78141,0.0001804919,-0.002638079,-0.004994394,8.064777e-05,116080.0,594180.0,101.48,571884.0
9,8650.0,139859.3,1.0,16.78141,0.0001802792,-0.001635903,4.751344e-05,0.0005165381,116080.0,594180.0,101.48,571884.0
10,8651.0,139714.3,1.0,16.7814,0.0001862263,0.006488629,-0.008257827,-0.0004402645,116080.0,594180.0,101.48,571884.0
11,8652.0,139678.1,1.0,16.78142,0.0001897968,0.01377677,-0.00820139,-0.0001553932,116080.0,594180.0,101.48,571884.0
0,8641.0,132241.6,1.0,14.2067,0.005105166,-9.632486e-06,-3.718924e-06,2.897529e-06,116330.0,594260.0,102.247,528864.0
1,8642.0,132329.8,1.0,14.20671,0.005106025,-1.213157e-05,-4.43557e-06,4.034156e-06,116330.0,594260.0,102.247,528864.0
2,8643.0,132422.5,1.0,14.20673,0.005106999,-1.409623e-05,-4.232493e-06,4.227032e-06,116330.0,594260.0,102.247,528864.0
3,8644.0,132511.4,1.0,14.20674,0.005108047,-1.559476e-05,-3.816561e-06,4.193545e-06,116330.0,594260.0,102.247,528864.0
4,8645.0,132582.4,1.0,14.20676,0.005109136,-1.630552e-05,-3.135139e-06,3.800429e-06,116330.0,594260.0,102.247,528864.0
5,8646.0,132626.8,1.0,14.20677,0.005110235,-1.635281e-05,-2.551739e-06,3.308148e-06,116330.0,594260.0,102.247,528864.0
6,8647.0,132640.7,1.0,14.20679,0.005111296,-1.528583e-05,-1.869735e-06,2.536393e-06,116330.0,594260.0,102.247,528864.0
7,8648.0,132617.0,1.0,14.2068,0.005112267,-1.341358e-05,-1.317999e-06,1.905781e-06,116330.0,594260.0,102.247,528864.0
8,8649.0,132554.8,1.0,14.20682,0.005113104,-1.052191e-05,-5.656592e-07,1.223608e-06,116330.0,594260.0,102.247,528864.0
9,8650.0,132537.7,1.0,14.20683,0.005113698,-6.324385e-06,1.010098e-06,2.364684e-07,116330.0,594260.0,102.247,528864.0
10,8651.0,132400.6,1.0,14.20685,0.005114183,-4.111796e-06,8.723723e-07,-1.270446e-07,116330.0,594260.0,102.247,528864.0
11,8652.0,132260.1,1.0,14.20686,0.00511484,-1.281314e-06,6.313642e-07,-4.073828e-07,116330.0,594260.0,102.247,528864.0
0,8641.0,174179.3,1.0,16.79885,0.0002247332,-0.01190292,-0.00685479,9.820408e-05,116190.0,594160.0,97.945,610198.0
1,8642.0,174195.9,1.0,16.79699,0.0002371365,-0.01650693,-0.009729095,0.0001483983,116190.0,594160.0,97.945,610198.0
2,8643.0,174223.1,1.0,16.79458,0.000254998,-0.0211526,-0.012653,0.0002004292,116190.0,594160.0,97.945,610198.0
3,8644.0,174258.8,1.0,16.79175,0.000278101,-0.02517138,-0.01519858,0.0002459514,116190.0,594160.0,97.945,610198.0
4,8645.0,174291.3,1.0,16.78848,0.0003079172,-0.02837415,-0.01725121,0.0002839013,116190.0,594160.0,97.945,610198.0
5,8646.0,174317.7,1.0,16.78483,0.0003464477,-0.02989975,-0.01824281,0.0003030959,116190.0,594160.0,97.945,610198.0
6,8647.0,174342.7,1.0,16.78114,0.0003904549,-0.02949652,-0.0180119,0.0002982539,116190.0,594160.0,97.945,610198.0
7,8648.0,174357.8,1.0,16.7776,0.0004382233,-0.02685631,-0.01639794,0.0002722841,116190.0,594160.0,97.945,610198.0
8,8649.0,174360.1,1.0,16.77447,0.0004849283,-0.02252663,-0.01369786,0.0002247025,116190.0,594160.0,97.945,610198.0
9,8650.0,174497.7,1.0,16.77315,0.0005023406,-0.008002909,-0.005280774,0.0002293643,116190.0,594160.0,97.945,610198.0
10,8651.0,174345.3,1.0,16.77078,0.00054141,-0.0170667,-0.01032843,0.0001523178,116190.0,594160.0,97.945,610198.0
11,8652.0,174301.5,1.0,16.76964,0.0005586719,-0.007485359,-0.004276081,5.096469e-05,116190.0,594160.0,97.945,610198.0
0,8641.0,107107.0,1.0,14.88254,0.0498256,-0.0004195327,-0.01112091,0.0009160344,116150.0,594260.0,104.8,488865.0
1,8642.0,107157.8,1.0,14.88073,0.04993667,-0.002921986,-0.01382928,0.001172972,116150.0,594260.0,104.8,488865.0
2,8643.0,107217.5,1.0,14.8785,0.05008458,-0.004886284,-0.01704295,0.001358914,116150.0,594260.0,104.8,488865.0
3,8644.0,107279.5,1.0,14.87585,0.05027311,-0.006238173,-0.02015949,0.001498104,116150.0,594260.0,104.8,488865.0
4,8645.0,107328.5,1.0,14.87285,0.05050287,-0.006444555,-0.02317766,0.001553097,116150.0,594260.0,104.8,488865.0
5,8646.0,107360.2,1.0,14.86951,0.05077975,-0.006007646,-0.02493919,0.001550909,116150.0,594260.0,104.8,488865.0
6,8647.0,107374.7,1.0,14.86602,0.05108714,-0.004246213,-0.02552715,0.001425609,116150.0,594260.0,104.8,488865.0
7,8648.0,107364.4,1.0,14.86253,0.05141565,-0.001779543,-0.02464531,0.001264831,116150.0,594260.0,104.8,488865.0
8,8649.0,107329.3,1.0,14.85924,0.0517495,0.001452477,-0.02252954,0.001040696,116150.0,594260.0,104.8,488865.0
9,8650.0,107399.5,1.0,14.85724,0.05193329,0.001323494,-0.01208205,0.001021859,116150.0,594260.0,104.8,488865.0
10,8651.0,107232.7,1.0,14.85451,0.05228561,0.01004956,-0.02039008,0.0004701145,116150.0,594260.0,104.8,488865.0
11,8652.0,107134.8,1.0,14.85224,0.05259168,0.01422819,-0.01726644,0.0002194365,116150.0,594260.0,104.8,488865.0
0,8641.0,135688.1,1.0,12.11625,0.979803,-0.07063208,0.01433528,0.000672705,116220.0,594380.0,101.931,528464.0
1,8642.0,135902.7,1.0,12.11957,0.9803478,-0.09670805,0.02061677,0.0007137164,116220.0,594380.0,101.931,528464.0
2,8643.0,136083.8,1.0,12.12349,0.9809727,-0.1114359,0.02426168,0.0006129747,116220.0,594380.0,101.931,528464.0
3,8644.0,136241.9,1.0,12.12769,0.9816236,-0.121895,0.02670816,0.0005124417,116220.0,594380.0,101.931,528464.0
4,8645.0,136338.5,1.0,12.13186,0.9822533,-0.1235415,0.02696724,0.0003307331,116220.0,594380.0,101.931,528464.0
5,8646.0,136369.5,1.0,12.1358,0.9828245,-0.1185587,0.02569436,0.0001626114,116220.0,594380.0,101.931,528464.0
6,8647.0,136313.1,1.0,12.13923,0.9833076,-0.1030149,0.02169647,-1.279992e-05,116220.0,594380.0,101.931,528464.0
7,8648.0,136189.7,1.0,12.14197,0.9836813,-0.08439287,0.01721791,-0.0001303851,116220.0,594380.0,101.931,528464.0
8,8649.0,135990.4,1.0,12.14391,0.9839357,-0.05797641,0.0110409,-0.0003475706,116220.0,594380.0,101.931,528464.0
9,8650.0,135848.8,1.0,12.14492,0.9840637,-0.03462136,0.006100806,-0.0002491687,116220.0,594380.0,101.931,528464.0
10,8651.0,135565.8,1.0,12.14522,0.9840848,-0.008853532,-0.0007897463,-0.0005679434,116220.0,594380.0,101.931,528464.0
11,8652.0,135291.8,1.0,12.145,0.9840044,0.01523259,-0.006469511,-0.0007018165,116220.0,594380.0,101.931,528464.0
0,8641.0,144108.9,1.0,12.19726,0.9951008,-0.07090703,0.02937976,-0.001007037,116280.0,594390.0,101.091,527831.0
1,8642.0,144382.6,1.0,12.18787,0.995142,-0.09525279,0.03803406,-0.001518213,116280.0,594390.0,101.091,527831.0
2,8643.0,144598.9,1.0,12.17849,0.9951832,-0.1059075,0.04181675,-0.001791555,116280.0,594390.0,101.091,527831.0
3,8644.0,144782.5,1.0,12.16959,0.9952291,-0.1134223,0.04466053,-0.001995239,116280.0,594390.0,101.091,527831.0
4,8645.0,144887.6,1.0,12.16165,0.9952805,-0.1116516,0.04362344,-0.002018707,116280.0,594390.0,101.091,527831.0
5,8646.0,144914.2,1.0,12.15478,0.995336,-0.1032861,0.03975325,-0.001947241,116280.0,594390.0,101.091,527831.0
6,8647.0,144833.7,1.0,12.14913,0.9953873,-0.08597461,0.03220707,-0.001739218,116280.0,594390.0,101.091,527831.0
7,8648.0,144675.7,1.0,12.14485,0.9954286,-0.06703041,0.02383449,-0.001463506,116280.0,594390.0,101.091,527831.0
8,8649.0,144424.4,1.0,12.14215,0.995455,-0.03998313,0.0117881,-0.001083429,116280.0,594390.0,101.091,527831.0
9,8650.0,144215.6,1.0,12.1409,0.9954671,-0.0228444,0.005717222,-0.0006867882,116280.0,594390.0,101.091,527831.0
10,8651.0,143893.2,1.0,12.14128,0.9954626,0.004231502,-0.007109033,-0.0003027616,116280.0,594390.0,101.091,527831.0
11,8652.0,143564.7,1.0,12.14379,0.9954316,0.0255113,-0.01602129,9.575674e-05,116280.0,594390.0,101.091,527831.0
0,8641.0,146213.2,1.0,15.9137,0.008538262,-0.001224467,-0.006125879,0.001545512,116070.0,594270.0,100.8,570656.0
1,8642.0,146240.7,1.0,15.9107,0.00862518,-0.003089097,-0.006913565,0.001589812,116070.0,594270.0,100.8,570656.0
2,8643.0,146278.0,1.0,15.90706,0.008734416,-0.004998827,-0.007585704,0.001635623,116070.0,594270.0,100.8,570656.0
3,8644.0,146320.2,1.0,15.90293,0.008860822,-0.006496421,-0.008235122,0.001665596,116070.0,594270.0,100.8,570656.0
4,8645.0,146355.2,1.0,15.89845,0.0090007,-0.007399526,-0.00869884,0.001677797,116070.0,594270.0,100.8,570656.0
5,8646.0,146382.4,1.0,15.89374,0.009149716,-0.007783401,-0.008752377,0.001687342,116070.0,594270.0,100.8,570656.0
6,8647.0,146403.9,1.0,15.88916,0.009295488,-0.007217624,-0.008419154,0.001671297,116070.0,594270.0,100.8,570656.0
7,8648.0,146410.1,1.0,15.88497,0.009428102,-0.0058724,-0.007784524,0.001638848,116070.0,594270.0,100.8,570656.0
8,8649.0,146399.6,1.0,15.88147,0.009536973,-0.003717414,-0.006996682,0.001579507,116070.0,594270.0,100.8,570656.0
9,8650.0,146533.0,1.0,15.87884,0.009611427,-0.0024866,-0.003359012,0.001833699,116070.0,594270.0,100.8,570656.0
10,8651.0,146338.1,1.0,15.87705,0.009660816,0.002760285,-0.007307855,0.001231834,116070.0,594270.0,100.8,570656.0
11,8652.0,146269.5,1.0,15.87522,0.009714797,0.007010585,-0.00697876,0.001123137,116070.0,594270.0,100.8,570656.0
0,8641.0,107023.7,1.0,16.17869,0.0136758,0.0111979,-0.009433248,-0.0004511602,116070.0,594270.0,104.8,488926.0
1,8642.0,107051.4,1.0,16.17847,0.01368545,0.01193731,-0.01086194,-0.0005611841,116070.0,594270.0,104.8,488926.0
2,8643.0,107088.9,1.0,16.17824,0.01369878,0.01248661,-0.01211017,-0.0006668533,116070.0,594270.0,104.8,488926.0
3,8644.0,107131.2,1.0,16.17798,0.01371604,0.0131294,-0.01328224,-0.0007730025,116070.0,594270.0,104.8,488926.0
4,8645.0,107166.3,1.0,16.1777,0.01373848,0.01364919,-0.01410283,-0.0008569498,116070.0,594270.0,104.8,488926.0
5,8646.0,107193.6,1.0,16.17738,0.01376728,0.01362243,-0.01421309,-0.0008730432,116070.0,594270.0,104.8,488926.0
6,8647.0,107215.0,1.0,16.17703,0.01380025,0.01324158,-0.01361597,-0.0008375862,116070.0,594270.0,104.8,488926.0
7,8648.0,107221.0,1.0,16.17665,0.01383617,0.0125771,-0.01246404,-0.0007486443,116070.0,594270.0,104.8,488926.0
8,8649.0,107210.3,1.0,16.17626,0.0138742,0.01187286,-0.01097832,-0.0006256801,116070.0,594270.0,104.8,488926.0
9,8650.0,107342.4,1.0,16.17594,0.01389005,0.005706422,-0.005175391,0.0003354163,116070.0,594270.0,104.8,488926.0
10,8651.0,107149.1,1.0,16.17547,0.01397537,0.01440472,-0.01098117,-0.0007700871,116070.0,594270.0,104.8,488926.0
11,8652.0,107080.4,1.0,16.17502,0.01405036,0.01501365,-0.01003667,-0.0006245988,116070.0,594270.0,104.8,488926.0
0,8641.0,145988.0,1.0,16.79331,0.0001480615,-3.193671e-06,-5.392851e-06,5.595031e-07,116430.0,594150.0,100.831,571218.0
1,8642.0,146006.4,1.0,16.79333,0.0001480606,-4.750984e-06,-5.477917e-06,3.809114e-07,116430.0,594150.0,100.831,571218.0
2,8643.0,146030.2,1.0,16.79335,0.0001480597,-5.944253e-06,-5.518958e-06,2.507466e-07,116430.0,594150.0,100.831,571218.0
3,8644.0,146060.3,1.0,16.79337,0.0001480588,-6.896289e-06,-5.517607e-06,1.370621e-07,116430.0,594150.0,100.831,571218.0
4,8645.0,146086.7,1.0,16.7934,0.0001480578,-7.551587e-06,-5.453319e-06,4.232185e-08,116430.0,594150.0,100.831,571218.0
5,8646.0,146110.6,1.0,16.79342,0.0001480567,-7.75217e-06,-5.409032e-06,8.693268e-09,116430.0,594150.0,100.831,571218.0
6,8647.0,146132.7,1.0,16.79344,0.0001480557,-7.49946e-06,-5.354721e-06,2.073412e-08,116430.0,594150.0,100.831,571218.0
7,8648.0,146147.8,1.0,16.79346,0.0001480547,-6.713602e-06,-5.264791e-06,8.876799e-08,116430.0,594150.0,100.831,571218.0
8,8649.0,146152.8,1.0,16.79349,0.0001480538,-5.380738e-06,-5.132208e-06,2.013121e-07,116430.0,594150.0,100.831,571218.0
9,8650.0,146222.7,1.0,16.79351,0.0001480534,-1.451443e-06,7.828911e-08,-1.522058e-07,116430.0,594150.0,100.831,571218.0
10,8651.0,146139.6,1.0,16.79353,0.0001480527,-2.502826e-06,-4.577754e-06,3.430284e-07,116430.0,594150.0,100.831,571218.0
11,8652.0,146110.1,1.0,16.79355,0.0001480519,-1.071509e-07,-4.541346e-06,5.684413e-07,116430.0,594150.0,100.831,571218.0
0,8641.0,114383.0,1.0,16.68735,3.618975e-06,-0.00384607,-0.001306313,0.0001679866,116450.0,594180.0,104.061,487671.0
1,8642.0,114406.5,1.0,16.68723,3.725781e-06,-0.005534119,0.00256808,0.0001809377,116450.0,594180.0,104.061,487671.0
2,8643.0,114435.3,1.0,16.6871,3.906119e-06,-0.006960691,0.004750959,0.0002479077,116450.0,594180.0,104.061,487671.0
3,8644.0,114469.0,1.0,16.68694,4.13037e-06,-0.00801455,0.006652605,0.0002458674,116450.0,594180.0,104.061,487671.0
